subj,month,Speaker,n,PC,sex,MOTedu,MOTwork,MOTworkhours,FATwork,FATworkhours,Siblings18,Siblings,SibsYN,SibGroup,SibsDiscrete,MOTedulevel,MOTage,PVT.ED,PVT.score,Log.n
23,16,TOY,0.0,0.0,M,Assoc Degree,Full-time,45,Full-time,40,4.0,4.0,Y,2+,Four,3,34,20,111.5,0.0
23,17,TOY,0.0,0.0,M,Assoc Degree,Full-time,45,Full-time,40,4.0,4.0,Y,2+,Four,3,34,20,111.5,0.0
25,06,TOY,0.0,0.0,M,Bachelors Degree,Part-time,20,Full-time,40,0.0,0.0,N,None,None,4,27,21,106.0,0.0
25,07,TOY,0.0,0.0,M,Bachelors Degree,Part-time,20,Full-time,40,0.0,0.0,N,None,None,4,27,21,106.0,0.0
25,08,TOY,0.0,0.0,M,Bachelors Degree,Part-time,20,Full-time,40,0.0,0.0,N,None,None,4,27,21,106.0,0.0
25,09,TOY,0.0,0.0,M,Bachelors Degree,Part-time,20,Full-time,40,0.0,0.0,N,None,None,4,27,21,106.0,0.0
25,10,TOY,0.0,0.0,M,Bachelors Degree,Part-time,20,Full-time,40,0.0,0.0,N,None,None,4,27,21,106.0,0.0
25,11,TOY,8.0,0.12698412698412698,M,Bachelors Degree,Part-time,20,Full-time,40,0.0,0.0,N,None,None,4,27,21,106.0,2.1972245773362196
25,12,TOY,7.0,0.0546875,M,Bachelors Degree,Part-time,20,Full-time,40,0.0,0.0,N,None,None,4,27,21,106.0,2.0794415416798357
25,13,TOY,8.0,0.05755395683453238,M,Bachelors Degree,Part-time,20,Full-time,40,0.0,0.0,N,None,None,4,27,21,106.0,2.1972245773362196
25,14,TOY,4.0,0.022857142857142857,M,Bachelors Degree,Part-time,20,Full-time,40,0.0,0.0,N,None,None,4,27,21,106.0,1.6094379124341003
25,15,TOY,16.0,0.09876543209876543,M,Bachelors Degree,Part-time,20,Full-time,40,0.0,0.0,N,None,None,4,27,21,106.0,2.833213344056216
25,16,TOY,0.0,0.0,M,Bachelors Degree,Part-time,20,Full-time,40,0.0,0.0,N,None,None,4,27,21,106.0,0.0
25,17,TOY,1.0,0.0043859649122807015,M,Bachelors Degree,Part-time,20,Full-time,40,0.0,0.0,N,None,None,4,27,21,106.0,0.6931471805599453
26,06,TOY,0.0,0.0,F,Assoc Degree,Part-time,16,Full-time,40,1.0,1.0,Y,One,One,3,31,20,106.5,0.0
26,07,TOY,0.0,0.0,F,Assoc Degree,Part-time,16,Full-time,40,1.0,1.0,Y,One,One,3,31,20,106.5,0.0
26,08,TOY,0.0,0.0,F,Assoc Degree,Part-time,16,Full-time,40,1.0,1.0,Y,One,One,3,31,20,106.5,0.0
26,09,TOY,4.0,0.025,F,Assoc Degree,Part-time,16,Full-time,40,1.0,1.0,Y,One,One,3,31,20,106.5,1.6094379124341003
26,10,TOY,0.0,0.0,F,Assoc Degree,Part-time,16,Full-time,40,1.0,1.0,Y,One,One,3,31,20,106.5,0.0
26,11,TOY,0.0,0.0,F,Assoc Degree,Part-time,16,Full-time,40,1.0,1.0,Y,One,One,3,31,20,106.5,0.0
26,12,TOY,0.0,0.0,F,Assoc Degree,Part-time,16,Full-time,40,1.0,1.0,Y,One,One,3,31,20,106.5,0.0
26,13,TOY,0.0,0.0,F,Assoc Degree,Part-time,16,Full-time,40,1.0,1.0,Y,One,One,3,31,20,106.5,0.0
26,14,TOY,0.0,0.0,F,Assoc Degree,Part-time,16,Full-time,40,1.0,1.0,Y,One,One,3,31,20,106.5,0.0
26,15,TOY,8.0,0.03940886699507389,F,Assoc Degree,Part-time,16,Full-time,40,1.0,1.0,Y,One,One,3,31,20,106.5,2.1972245773362196
26,16,TOY,0.0,0.0,F,Assoc Degree,Part-time,16,Full-time,40,1.0,1.0,Y,One,One,3,31,20,106.5,0.0
26,17,TOY,0.0,0.0,F,Assoc Degree,Part-time,16,Full-time,40,1.0,1.0,Y,One,One,3,31,20,106.5,0.0
27,07,TOY,0.0,0.0,M,Doctorate,Full-time,35,Home,0,0.0,0.0,N,None,None,6,42,24,121.2,0.0
27,08,TOY,0.0,0.0,M,Doctorate,Full-time,35,Home,0,0.0,0.0,N,None,None,6,42,24,121.2,0.0
27,09,TOY,10.0,0.08928571428571429,M,Doctorate,Full-time,35,Home,0,0.0,0.0,N,None,None,6,42,24,121.2,2.3978952727983707
27,10,TOY,25.0,0.2066115702479339,M,Doctorate,Full-time,35,Home,0,0.0,0.0,N,None,None,6,42,24,121.2,3.258096538021482
27,11,TOY,31.0,1.0,M,Doctorate,Full-time,35,Home,0,0.0,0.0,N,None,None,6,42,24,121.2,3.4657359027997265
27,13,TOY,0.0,0.0,M,Doctorate,Full-time,35,Home,0,0.0,0.0,N,None,None,6,42,24,121.2,0.0
27,15,TOY,0.0,0.0,M,Doctorate,Full-time,35,Home,0,0.0,0.0,N,None,None,6,42,24,121.2,0.0
27,16,TOY,0.0,0.0,M,Doctorate,Full-time,35,Home,0,0.0,0.0,N,None,None,6,42,24,121.2,0.0
27,17,TOY,0.0,0.0,M,Doctorate,Full-time,35,Home,0,0.0,0.0,N,None,None,6,42,24,121.2,0.0
28,06,TOY,0.0,0.0,F,Masters Degree,Full-time,40,Full-time,40,0.0,0.0,N,None,None,5,32,22,108.6,0.0
28,07,TOY,0.0,0.0,F,Masters Degree,Full-time,40,Full-time,40,0.0,0.0,N,None,None,5,32,22,108.6,0.0
28,08,TOY,29.0,0.10069444444444445,F,Masters Degree,Full-time,40,Full-time,40,0.0,0.0,N,None,None,5,32,22,108.6,3.4011973816621555
28,09,TOY,0.0,0.0,F,Masters Degree,Full-time,40,Full-time,40,0.0,0.0,N,None,None,5,32,22,108.6,0.0
28,10,TOY,3.0,0.013392857142857142,F,Masters Degree,Full-time,40,Full-time,40,0.0,0.0,N,None,None,5,32,22,108.6,1.3862943611198906
28,11,TOY,0.0,0.0,F,Masters Degree,Full-time,40,Full-time,40,0.0,0.0,N,None,None,5,32,22,108.6,0.0
28,12,TOY,2.0,0.013513513513513514,F,Masters Degree,Full-time,40,Full-time,40,0.0,0.0,N,None,None,5,32,22,108.6,1.0986122886681098
28,13,TOY,0.0,0.0,F,Masters Degree,Full-time,40,Full-time,40,0.0,0.0,N,None,None,5,32,22,108.6,0.0
28,14,TOY,3.0,0.0125,F,Masters Degree,Full-time,40,Full-time,40,0.0,0.0,N,None,None,5,32,22,108.6,1.3862943611198906
28,15,TOY,0.0,0.0,F,Masters Degree,Full-time,40,Full-time,40,0.0,0.0,N,None,None,5,32,22,108.6,0.0
28,16,TOY,0.0,0.0,F,Masters Degree,Full-time,40,Full-time,40,0.0,0.0,N,None,None,5,32,22,108.6,0.0
28,17,TOY,7.0,0.026717557251908396,F,Masters Degree,Full-time,40,Full-time,40,0.0,0.0,N,None,None,5,32,22,108.6,2.0794415416798357
29,06,TOY,0.0,0.0,F,Bachelors Degree,Full-time,40,Full-time,40,0.0,0.0,N,None,None,4,35,21,111.6,0.0
29,07,TOY,0.0,0.0,F,Bachelors Degree,Full-time,40,Full-time,40,0.0,0.0,N,None,None,4,35,21,111.6,0.0
29,08,TOY,6.0,0.02575107296137339,F,Bachelors Degree,Full-time,40,Full-time,40,0.0,0.0,N,None,None,4,35,21,111.6,1.9459101490553132
29,09,TOY,0.0,0.0,F,Bachelors Degree,Full-time,40,Full-time,40,0.0,0.0,N,None,None,4,35,21,111.6,0.0
29,10,TOY,0.0,0.0,F,Bachelors Degree,Full-time,40,Full-time,40,0.0,0.0,N,None,None,4,35,21,111.6,0.0
29,11,TOY,0.0,0.0,F,Bachelors Degree,Full-time,40,Full-time,40,0.0,0.0,N,None,None,4,35,21,111.6,0.0
29,12,TOY,70.0,0.20833333333333334,F,Bachelors Degree,Full-time,40,Full-time,40,0.0,0.0,N,None,None,4,35,21,111.6,4.2626798770413155
29,13,TOY,3.0,0.011450381679389313,F,Bachelors Degree,Full-time,40,Full-time,40,0.0,0.0,N,None,None,4,35,21,111.6,1.3862943611198906
29,14,TOY,3.0,0.012145748987854251,F,Bachelors Degree,Full-time,40,Full-time,40,0.0,0.0,N,None,None,4,35,21,111.6,1.3862943611198906
29,15,TOY,0.0,0.0,F,Bachelors Degree,Full-time,40,Full-time,40,0.0,0.0,N,None,None,4,35,21,111.6,0.0
29,16,TOY,1.0,0.0025380710659898475,F,Bachelors Degree,Full-time,40,Full-time,40,0.0,0.0,N,None,None,4,35,21,111.6,0.6931471805599453
29,17,TOY,27.0,0.07068062827225131,F,Bachelors Degree,Full-time,40,Full-time,40,0.0,0.0,N,None,None,4,35,21,111.6,3.332204510175204
30,06,TOY,3.0,0.015873015873015872,M,Masters Degree,Full-time,40,Other,0,0.0,0.0,N,None,None,5,38,22,126.5,1.3862943611198906
30,07,TOY,0.0,0.0,M,Masters Degree,Full-time,40,Other,0,0.0,0.0,N,None,None,5,38,22,126.5,0.0
30,08,TOY,0.0,0.0,M,Masters Degree,Full-time,40,Other,0,0.0,0.0,N,None,None,5,38,22,126.5,0.0
30,09,TOY,1.0,0.009708737864077669,M,Masters Degree,Full-time,40,Other,0,0.0,0.0,N,None,None,5,38,22,126.5,0.6931471805599453
30,10,TOY,18.0,0.10778443113772455,M,Masters Degree,Full-time,40,Other,0,0.0,0.0,N,None,None,5,38,22,126.5,2.9444389791664403
30,11,TOY,42.0,0.11830985915492957,M,Masters Degree,Full-time,40,Other,0,0.0,0.0,N,None,None,5,38,22,126.5,3.7612001156935624
30,12,TOY,19.0,0.07569721115537849,M,Masters Degree,Full-time,40,Other,0,0.0,0.0,N,None,None,5,38,22,126.5,2.995732273553991
30,13,TOY,19.0,0.0794979079497908,M,Masters Degree,Full-time,40,Other,0,0.0,0.0,N,None,None,5,38,22,126.5,2.995732273553991
30,14,TOY,3.0,0.031578947368421054,M,Masters Degree,Full-time,40,Other,0,0.0,0.0,N,None,None,5,38,22,126.5,1.3862943611198906
30,15,TOY,0.0,0.0,M,Masters Degree,Full-time,40,Other,0,0.0,0.0,N,None,None,5,38,22,126.5,0.0
30,16,TOY,0.0,0.0,M,Masters Degree,Full-time,40,Other,0,0.0,0.0,N,None,None,5,38,22,126.5,0.0
30,17,TOY,0.0,0.0,M,Masters Degree,Full-time,40,Other,0,0.0,0.0,N,None,None,5,38,22,126.5,0.0
31,06,TOY,0.0,0.0,F,Masters Degree,Full-time,40,Home,0,1.0,1.0,Y,One,One,5,35,22,121.4,0.0
31,07,TOY,18.0,0.13846153846153847,F,Masters Degree,Full-time,40,Home,0,1.0,1.0,Y,One,One,5,35,22,121.4,2.9444389791664403
31,08,TOY,0.0,0.0,F,Masters Degree,Full-time,40,Home,0,1.0,1.0,Y,One,One,5,35,22,121.4,0.0
31,09,TOY,0.0,0.0,F,Masters Degree,Full-time,40,Home,0,1.0,1.0,Y,One,One,5,35,22,121.4,0.0
31,10,TOY,0.0,0.0,F,Masters Degree,Full-time,40,Home,0,1.0,1.0,Y,One,One,5,35,22,121.4,0.0
31,11,TOY,0.0,0.0,F,Masters Degree,Full-time,40,Home,0,1.0,1.0,Y,One,One,5,35,22,121.4,0.0
31,12,TOY,0.0,0.0,F,Masters Degree,Full-time,40,Home,0,1.0,1.0,Y,One,One,5,35,22,121.4,0.0
31,13,TOY,4.0,0.02127659574468085,F,Masters Degree,Full-time,40,Home,0,1.0,1.0,Y,One,One,5,35,22,121.4,1.6094379124341003
31,14,TOY,0.0,0.0,F,Masters Degree,Full-time,40,Home,0,1.0,1.0,Y,One,One,5,35,22,121.4,0.0
31,15,TOY,0.0,0.0,F,Masters Degree,Full-time,40,Home,0,1.0,1.0,Y,One,One,5,35,22,121.4,0.0
31,16,TOY,0.0,0.0,F,Masters Degree,Full-time,40,Home,0,1.0,1.0,Y,One,One,5,35,22,121.4,0.0
31,17,TOY,0.0,0.0,F,Masters Degree,Full-time,40,Home,0,1.0,1.0,Y,One,One,5,35,22,121.4,0.0
32,06,TOY,0.0,0.0,F,Masters Degree,Full-time,40,Full-time,40,2.0,2.0,Y,2+,Two,5,32,22,121.4,0.0
32,07,TOY,0.0,0.0,F,Masters Degree,Full-time,40,Full-time,40,2.0,2.0,Y,2+,Two,5,32,22,121.4,0.0
32,08,TOY,0.0,0.0,F,Masters Degree,Full-time,40,Full-time,40,2.0,2.0,Y,2+,Two,5,32,22,121.4,0.0
32,09,TOY,0.0,0.0,F,Masters Degree,Full-time,40,Full-time,40,2.0,2.0,Y,2+,Two,5,32,22,121.4,0.0
32,10,TOY,0.0,0.0,F,Masters Degree,Full-time,40,Full-time,40,2.0,2.0,Y,2+,Two,5,32,22,121.4,0.0
32,11,TOY,0.0,0.0,F,Masters Degree,Full-time,40,Full-time,40,2.0,2.0,Y,2+,Two,5,32,22,121.4,0.0
32,12,TOY,0.0,0.0,F,Masters Degree,Full-time,40,Full-time,40,2.0,2.0,Y,2+,Two,5,32,22,121.4,0.0
32,13,TOY,0.0,0.0,F,Masters Degree,Full-time,40,Full-time,40,2.0,2.0,Y,2+,Two,5,32,22,121.4,0.0
32,14,TOY,12.0,0.21428571428571427,F,Masters Degree,Full-time,40,Full-time,40,2.0,2.0,Y,2+,Two,5,32,22,121.4,2.5649493574615367
32,15,TOY,25.0,0.15625,F,Masters Degree,Full-time,40,Full-time,40,2.0,2.0,Y,2+,Two,5,32,22,121.4,3.258096538021482
32,16,TOY,0.0,0.0,F,Masters Degree,Full-time,40,Full-time,40,2.0,2.0,Y,2+,Two,5,32,22,121.4,0.0
32,17,TOY,22.0,0.08835341365461848,F,Masters Degree,Full-time,40,Full-time,40,2.0,2.0,Y,2+,Two,5,32,22,121.4,3.1354942159291497
33,06,TOY,10.0,0.021645021645021644,M,Masters Degree,Home,0,Full-time,50,0.0,0.0,N,None,None,5,35,22,111.8,2.3978952727983707
33,07,TOY,8.0,0.020512820512820513,M,Masters Degree,Home,0,Full-time,50,0.0,0.0,N,None,None,5,35,22,111.8,2.1972245773362196
33,08,TOY,6.0,0.016129032258064516,M,Masters Degree,Home,0,Full-time,50,0.0,0.0,N,None,None,5,35,22,111.8,1.9459101490553132
33,09,TOY,0.0,0.0,M,Masters Degree,Home,0,Full-time,50,0.0,0.0,N,None,None,5,35,22,111.8,0.0
33,10,TOY,8.0,0.020618556701030927,M,Masters Degree,Home,0,Full-time,50,0.0,0.0,N,None,None,5,35,22,111.8,2.1972245773362196
33,11,TOY,2.0,0.004301075268817204,M,Masters Degree,Home,0,Full-time,50,0.0,0.0,N,None,None,5,35,22,111.8,1.0986122886681098
33,12,TOY,13.0,0.029885057471264367,M,Masters Degree,Home,0,Full-time,50,0.0,0.0,N,None,None,5,35,22,111.8,2.6390573296152584
33,13,TOY,3.0,0.007633587786259542,M,Masters Degree,Home,0,Full-time,50,0.0,0.0,N,None,None,5,35,22,111.8,1.3862943611198906
33,14,TOY,26.0,0.043333333333333335,M,Masters Degree,Home,0,Full-time,50,0.0,0.0,N,None,None,5,35,22,111.8,3.295836866004329
33,15,TOY,0.0,0.0,M,Masters Degree,Home,0,Full-time,50,0.0,0.0,N,None,None,5,35,22,111.8,0.0
33,16,TOY,14.0,0.03286384976525822,M,Masters Degree,Home,0,Full-time,50,0.0,0.0,N,None,None,5,35,22,111.8,2.70805020110221
33,17,TOY,22.0,0.029850746268656716,M,Masters Degree,Home,0,Full-time,50,0.0,0.0,N,None,None,5,35,22,111.8,3.1354942159291497
34,06,TOY,8.0,1.0,M,Assoc Degree,Full-time,40,Full-time,40,0.0,0.0,N,None,None,3,33,20,107.3,2.1972245773362196
34,07,TOY,0.0,0.0,M,Assoc Degree,Full-time,40,Full-time,40,0.0,0.0,N,None,None,3,33,20,107.3,0.0
34,08,TOY,14.0,0.8235294117647058,M,Assoc Degree,Full-time,40,Full-time,40,0.0,0.0,N,None,None,3,33,20,107.3,2.70805020110221
34,09,TOY,1.0,1.0,M,Assoc Degree,Full-time,40,Full-time,40,0.0,0.0,N,None,None,3,33,20,107.3,0.6931471805599453
34,11,TOY,0.0,0.0,M,Assoc Degree,Full-time,40,Full-time,40,0.0,0.0,N,None,None,3,33,20,107.3,0.0
34,12,TOY,2.0,0.06896551724137931,M,Assoc Degree,Full-time,40,Full-time,40,0.0,0.0,N,None,None,3,33,20,107.3,1.0986122886681098
34,13,TOY,20.0,0.5128205128205128,M,Assoc Degree,Full-time,40,Full-time,40,0.0,0.0,N,None,None,3,33,20,107.3,3.044522437723423
34,14,TOY,0.0,0.0,M,Assoc Degree,Full-time,40,Full-time,40,0.0,0.0,N,None,None,3,33,20,107.3,0.0
34,15,TOY,23.0,0.34328358208955223,M,Assoc Degree,Full-time,40,Full-time,40,0.0,0.0,N,None,None,3,33,20,107.3,3.1780538303479458
34,17,TOY,0.0,0.0,M,Assoc Degree,Full-time,40,Full-time,40,0.0,0.0,N,None,None,3,33,20,107.3,0.0
35,06,TOY,0.0,0.0,F,Some college,Home,0,Full-time,40,0.0,0.0,N,None,None,2,34,25,126.7,0.0
35,07,TOY,0.0,0.0,F,Some college,Home,0,Full-time,40,0.0,0.0,N,None,None,2,34,25,126.7,0.0
35,08,TOY,0.0,0.0,F,Some college,Home,0,Full-time,40,0.0,0.0,N,None,None,2,34,25,126.7,0.0
35,09,TOY,0.0,0.0,F,Some college,Home,0,Full-time,40,0.0,0.0,N,None,None,2,34,25,126.7,0.0
35,10,TOY,3.0,0.028037383177570093,F,Some college,Home,0,Full-time,40,0.0,0.0,N,None,None,2,34,25,126.7,1.3862943611198906
35,11,TOY,4.0,0.03636363636363636,F,Some college,Home,0,Full-time,40,0.0,0.0,N,None,None,2,34,25,126.7,1.6094379124341003
35,12,TOY,0.0,0.0,F,Some college,Home,0,Full-time,40,0.0,0.0,N,None,None,2,34,25,126.7,0.0
35,13,TOY,19.0,0.06597222222222222,F,Some college,Home,0,Full-time,40,0.0,0.0,N,None,None,2,34,25,126.7,2.995732273553991
35,14,TOY,13.0,0.058823529411764705,F,Some college,Home,0,Full-time,40,0.0,0.0,N,None,None,2,34,25,126.7,2.6390573296152584
35,15,TOY,0.0,0.0,F,Some college,Home,0,Full-time,40,0.0,0.0,N,None,None,2,34,25,126.7,0.0
35,16,TOY,0.0,0.0,F,Some college,Home,0,Full-time,40,0.0,0.0,N,None,None,2,34,25,126.7,0.0
35,17,TOY,0.0,0.0,F,Some college,Home,0,Full-time,40,0.0,0.0,N,None,None,2,34,25,126.7,0.0
36,06,TOY,0.0,0.0,F,Masters Degree,Full-time,40,Full-time,50,3.0,3.0,Y,2+,Three,5,37,22,122.7,0.0
36,07,TOY,18.0,0.072,F,Masters Degree,Full-time,40,Full-time,50,3.0,3.0,Y,2+,Three,5,37,22,122.7,2.9444389791664403
36,08,TOY,0.0,0.0,F,Masters Degree,Full-time,40,Full-time,50,3.0,3.0,Y,2+,Three,5,37,22,122.7,0.0
36,09,TOY,5.0,0.05263157894736842,F,Masters Degree,Full-time,40,Full-time,50,3.0,3.0,Y,2+,Three,5,37,22,122.7,1.791759469228055
36,10,TOY,3.0,0.021897810218978103,F,Masters Degree,Full-time,40,Full-time,50,3.0,3.0,Y,2+,Three,5,37,22,122.7,1.3862943611198906
36,11,TOY,7.0,0.15555555555555556,F,Masters Degree,Full-time,40,Full-time,50,3.0,3.0,Y,2+,Three,5,37,22,122.7,2.0794415416798357
36,12,TOY,11.0,0.6470588235294118,F,Masters Degree,Full-time,40,Full-time,50,3.0,3.0,Y,2+,Three,5,37,22,122.7,2.4849066497880004
36,13,TOY,0.0,0.0,F,Masters Degree,Full-time,40,Full-time,50,3.0,3.0,Y,2+,Three,5,37,22,122.7,0.0
36,14,TOY,4.0,0.19047619047619047,F,Masters Degree,Full-time,40,Full-time,50,3.0,3.0,Y,2+,Three,5,37,22,122.7,1.6094379124341003
36,15,TOY,0.0,0.0,F,Masters Degree,Full-time,40,Full-time,50,3.0,3.0,Y,2+,Three,5,37,22,122.7,0.0
36,16,TOY,36.0,0.6545454545454545,F,Masters Degree,Full-time,40,Full-time,50,3.0,3.0,Y,2+,Three,5,37,22,122.7,3.6109179126442243
36,17,TOY,0.0,0.0,F,Masters Degree,Full-time,40,Full-time,50,3.0,3.0,Y,2+,Three,5,37,22,122.7,0.0
37,06,TOY,0.0,0.0,M,Bachelors Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,4,31,21,113.9,0.0
37,07,TOY,0.0,0.0,M,Bachelors Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,4,31,21,113.9,0.0
37,08,TOY,0.0,0.0,M,Bachelors Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,4,31,21,113.9,0.0
37,09,TOY,3.0,0.023809523809523808,M,Bachelors Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,4,31,21,113.9,1.3862943611198906
37,10,TOY,0.0,0.0,M,Bachelors Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,4,31,21,113.9,0.0
37,11,TOY,2.0,0.018018018018018018,M,Bachelors Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,4,31,21,113.9,1.0986122886681098
37,12,TOY,0.0,0.0,M,Bachelors Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,4,31,21,113.9,0.0
37,13,TOY,1.0,0.011111111111111112,M,Bachelors Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,4,31,21,113.9,0.6931471805599453
37,14,TOY,0.0,0.0,M,Bachelors Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,4,31,21,113.9,0.0
37,15,TOY,12.0,0.13186813186813187,M,Bachelors Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,4,31,21,113.9,2.5649493574615367
37,16,TOY,0.0,0.0,M,Bachelors Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,4,31,21,113.9,0.0
37,17,TOY,0.0,0.0,M,Bachelors Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,4,31,21,113.9,0.0
38,06,TOY,2.0,0.017543859649122806,F,Doctorate,Full-time,40,Full-time,40,1.0,1.0,Y,One,One,6,35,24,109.9,1.0986122886681098
38,07,TOY,0.0,0.0,F,Doctorate,Full-time,40,Full-time,40,1.0,1.0,Y,One,One,6,35,24,109.9,0.0
38,08,TOY,0.0,0.0,F,Doctorate,Full-time,40,Full-time,40,1.0,1.0,Y,One,One,6,35,24,109.9,0.0
38,09,TOY,4.0,0.02564102564102564,F,Doctorate,Full-time,40,Full-time,40,1.0,1.0,Y,One,One,6,35,24,109.9,1.6094379124341003
38,10,TOY,0.0,0.0,F,Doctorate,Full-time,40,Full-time,40,1.0,1.0,Y,One,One,6,35,24,109.9,0.0
38,11,TOY,0.0,0.0,F,Doctorate,Full-time,40,Full-time,40,1.0,1.0,Y,One,One,6,35,24,109.9,0.0
38,12,TOY,0.0,0.0,F,Doctorate,Full-time,40,Full-time,40,1.0,1.0,Y,One,One,6,35,24,109.9,0.0
38,13,TOY,2.0,0.013422818791946308,F,Doctorate,Full-time,40,Full-time,40,1.0,1.0,Y,One,One,6,35,24,109.9,1.0986122886681098
38,14,TOY,0.0,0.0,F,Doctorate,Full-time,40,Full-time,40,1.0,1.0,Y,One,One,6,35,24,109.9,0.0
38,15,TOY,5.0,0.03048780487804878,F,Doctorate,Full-time,40,Full-time,40,1.0,1.0,Y,One,One,6,35,24,109.9,1.791759469228055
38,16,TOY,0.0,0.0,F,Doctorate,Full-time,40,Full-time,40,1.0,1.0,Y,One,One,6,35,24,109.9,0.0
38,17,TOY,0.0,0.0,F,Doctorate,Full-time,40,Full-time,40,1.0,1.0,Y,One,One,6,35,24,109.9,0.0
39,06,TOY,57.0,0.2511013215859031,F,Some college,Home,0,Full-time,45,2.0,2.0,Y,2+,Two,2,28,25,111.0,4.060443010546419
39,07,TOY,0.0,0.0,F,Some college,Home,0,Full-time,45,2.0,2.0,Y,2+,Two,2,28,25,111.0,0.0
39,08,TOY,0.0,0.0,F,Some college,Home,0,Full-time,45,2.0,2.0,Y,2+,Two,2,28,25,111.0,0.0
39,09,TOY,21.0,0.2916666666666667,F,Some college,Home,0,Full-time,45,2.0,2.0,Y,2+,Two,2,28,25,111.0,3.091042453358316
39,10,TOY,0.0,0.0,F,Some college,Home,0,Full-time,45,2.0,2.0,Y,2+,Two,2,28,25,111.0,0.0
39,11,TOY,1.0,0.006896551724137931,F,Some college,Home,0,Full-time,45,2.0,2.0,Y,2+,Two,2,28,25,111.0,0.6931471805599453
39,12,TOY,0.0,0.0,F,Some college,Home,0,Full-time,45,2.0,2.0,Y,2+,Two,2,28,25,111.0,0.0
39,13,TOY,0.0,0.0,F,Some college,Home,0,Full-time,45,2.0,2.0,Y,2+,Two,2,28,25,111.0,0.0
39,14,TOY,0.0,0.0,F,Some college,Home,0,Full-time,45,2.0,2.0,Y,2+,Two,2,28,25,111.0,0.0
39,15,TOY,0.0,0.0,F,Some college,Home,0,Full-time,45,2.0,2.0,Y,2+,Two,2,28,25,111.0,0.0
39,16,TOY,0.0,0.0,F,Some college,Home,0,Full-time,45,2.0,2.0,Y,2+,Two,2,28,25,111.0,0.0
39,17,TOY,0.0,0.0,F,Some college,Home,0,Full-time,45,2.0,2.0,Y,2+,Two,2,28,25,111.0,0.0
40,06,TOY,0.0,0.0,M,Masters Degree,Home,0,Full-time,50,2.0,2.0,Y,2+,Two,5,34,22,117.8,0.0
40,07,TOY,0.0,0.0,M,Masters Degree,Home,0,Full-time,50,2.0,2.0,Y,2+,Two,5,34,22,117.8,0.0
40,08,TOY,0.0,0.0,M,Masters Degree,Home,0,Full-time,50,2.0,2.0,Y,2+,Two,5,34,22,117.8,0.0
40,09,TOY,0.0,0.0,M,Masters Degree,Home,0,Full-time,50,2.0,2.0,Y,2+,Two,5,34,22,117.8,0.0
40,10,TOY,0.0,0.0,M,Masters Degree,Home,0,Full-time,50,2.0,2.0,Y,2+,Two,5,34,22,117.8,0.0
40,11,TOY,0.0,0.0,M,Masters Degree,Home,0,Full-time,50,2.0,2.0,Y,2+,Two,5,34,22,117.8,0.0
40,12,TOY,0.0,0.0,M,Masters Degree,Home,0,Full-time,50,2.0,2.0,Y,2+,Two,5,34,22,117.8,0.0
40,13,TOY,0.0,0.0,M,Masters Degree,Home,0,Full-time,50,2.0,2.0,Y,2+,Two,5,34,22,117.8,0.0
40,14,TOY,21.0,0.1926605504587156,M,Masters Degree,Home,0,Full-time,50,2.0,2.0,Y,2+,Two,5,34,22,117.8,3.091042453358316
40,15,TOY,7.0,0.06363636363636363,M,Masters Degree,Home,0,Full-time,50,2.0,2.0,Y,2+,Two,5,34,22,117.8,2.0794415416798357
40,16,TOY,0.0,0.0,M,Masters Degree,Home,0,Full-time,50,2.0,2.0,Y,2+,Two,5,34,22,117.8,0.0
40,17,TOY,0.0,0.0,M,Masters Degree,Home,0,Full-time,50,2.0,2.0,Y,2+,Two,5,34,22,117.8,0.0
41,06,TOY,5.0,0.03571428571428571,M,Masters Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,5,41,22,102.2,1.791759469228055
41,07,TOY,27.0,0.12735849056603774,M,Masters Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,5,41,22,102.2,3.332204510175204
41,08,TOY,40.0,0.38095238095238093,M,Masters Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,5,41,22,102.2,3.713572066704308
41,09,TOY,16.0,0.11347517730496454,M,Masters Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,5,41,22,102.2,2.833213344056216
41,10,TOY,0.0,0.0,M,Masters Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,5,41,22,102.2,0.0
41,11,TOY,7.0,0.021148036253776436,M,Masters Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,5,41,22,102.2,2.0794415416798357
41,12,TOY,7.0,0.050359712230215826,M,Masters Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,5,41,22,102.2,2.0794415416798357
